date,agent_id,agent_name,shift,experience_months,calls_handled,aht_seconds,csat_score,abandon_rate,fcr_rate,calls_in_queue,day_of_week,is_monday,is_night_shift
2024-11-19,11,Valentina Ruiz,morning,3,38,323,3.78,0.0843,0.5404,17,1,0,0
2024-11-19,12,Eduardo Vega,night,22,21,257,3.43,0.033,0.8792,6,1,0,1
2024-11-19,13,Camila Ortiz,afternoon,2,47,285,4.24,0.0452,0.5528,5,1,0,0
2024-11-19,14,Roberto Díaz,morning,24,38,212,4.5,0.1092,0.95,20,1,0,0
2024-11-19,15,Daniela Vargas,night,30,26,251,3.59,0.1136,0.95,19,1,0,1
2024-11-19,16,Fernando Reyes,morning,2,34,301,3.46,0.0734,0.4283,22,1,0,0
2024-11-19,17,Gabriela Méndez,morning,21,42,191,4.7,0.0793,0.7279,16,1,0,0
2024-11-19,18,Pablo Jiménez,afternoon,33,44,169,4.82,0.1099,0.8558,22,1,0,0
2024-11-19,19,Laura Sánchez,afternoon,12,38,159,3.79,0.0885,0.6365,19,1,0,0
2024-11-19,20,Ricardo Chávez,afternoon,22,41,188,4.16,0.0677,0.8267,17,1,0,0
2024-11-20,1,Sofia Morales,morning,29,35,156,4.25,0.117,0.7472,19,2,0,0
2024-11-20,2,Carlos Pérez,morning,15,46,286,3.82,0.1208,0.7402,29,2,0,0
2024-11-20,3,Ana López,night,8,35,299,3.57,0.0462,0.5899,4,2,0,1
2024-11-20,4,Miguel Torres,morning,21,32,241,4.54,0.0896,0.9036,19,2,0,0
2024-11-20,5,Lucía Ramírez,night,19,34,247,4.21,0.104,0.7439,25,2,0,1
2024-11-20,6,Diego Hernández,night,23,27,262,3.77,0.0518,0.88,5,2,0,1
2024-11-20,7,María García,afternoon,11,42,251,4.49,0.1338,0.628,29,2,0,0
2024-11-20,8,José Martínez,afternoon,11,40,245,4.23,0.0816,0.5886,14,2,0,0
2024-11-20,9,Isabella Flores,night,24,30,248,4.02,0.0592,0.8458,15,2,0,1
2024-11-20,10,Andrés Castro,morning,24,43,175,4.07,0.0693,0.8401,8,2,0,0
2024-11-20,11,Valentina Ruiz,afternoon,3,37,287,3.64,0.0666,0.4925,11,2,0,0
2024-11-20,12,Eduardo Vega,morning,22,40,255,4.47,0.0758,0.7089,13,2,0,0
2024-11-20,13,Camila Ortiz,night,2,28,280,3.49,0.0584,0.6525,8,2,0,1
2024-11-20,14,Roberto Díaz,night,24,33,229,4.16,0.095,0.9152,12,2,0,1
2024-11-20,15,Daniela Vargas,night,30,40,173,4.32,0.0602,0.9088,8,2,0,1
2024-11-20,16,Fernando Reyes,afternoon,2,33,230,3.45,0.0875,0.5769,18,2,0,0
2024-11-20,17,Gabriela Méndez,morning,21,46,235,3.97,0.0899,0.7935,18,2,0,0
2024-11-20,18,Pablo Jiménez,afternoon,33,37,158,4.71,0.085,0.8669,16,2,0,0
2024-11-20,19,Laura Sánchez,afternoon,12,35,230,3.57,0.0996,0.6551,17,2,0,0
2024-11-20,20,Ricardo Chávez,afternoon,22,37,244,4.24,0.099,0.7538,16,2,0,0
2024-11-21,1,Sofia Morales,afternoon,29,43,241,4.3,0.0699,0.8873,15,3,0,0
2024-11-21,2,Carlos Pérez,afternoon,15,26,205,4.58,0.1182,0.7516,29,3,0,0
2024-11-21,3,Ana López,afternoon,8,45,294,4.1,0.1133,0.5259,23,3,0,0
2024-11-21,4,Miguel Torres,night,21,26,285,3.41,0.0284,0.7132,9,3,0,1
2024-11-21,5,Lucía Ramírez,afternoon,19,45,251,4.26,0.1047,0.8845,19,3,0,0
2024-11-21,6,Diego Hernández,night,23,26,242,4.07,0.0797,0.7199,22,3,0,1
2024-11-21,7,María García,night,11,34,228,3.32,0.0348,0.7754,12,3,0,1
2024-11-21,8,José Martínez,night,11,40,291,3.52,0.0788,0.64,14,3,0,1
2024-11-21,9,Isabella Flores,afternoon,24,37,234,4.63,0.0694,0.8493,15,3,0,0
2024-11-21,10,Andrés Castro,morning,24,34,227,5.0,0.0707,0.8295,12,3,0,0
2024-11-21,11,Valentina Ruiz,afternoon,3,38,267,3.85,0.1106,0.6118,24,3,0,0
2024-11-21,12,Eduardo Vega,morning,22,44,209,4.38,0.1098,0.6919,24,3,0,0
2024-11-21,13,Camila Ortiz,afternoon,2,26,288,3.44,0.0791,0.4707,14,3,0,0
2024-11-21,14,Roberto Díaz,afternoon,24,36,218,4.48,0.0929,0.7402,17,3,0,0
2024-11-21,15,Daniela Vargas,morning,30,46,155,5.0,0.0762,0.95,25,3,0,0
2024-11-21,16,Fernando Reyes,night,2,19,326,3.43,0.0819,0.5815,18,3,0,1
2024-11-21,17,Gabriela Méndez,afternoon,21,39,184,4.53,0.1047,0.8258,23,3,0,0
2024-11-21,18,Pablo Jiménez,afternoon,33,30,258,4.34,0.0904,0.9421,12,3,0,0
2024-11-21,19,Laura Sánchez,morning,12,41,248,4.32,0.082,0.7406,20,3,0,0
2024-11-21,20,Ricardo Chávez,night,22,34,246,4.01,0.0615,0.7611,5,3,0,1
2024-11-22,1,Sofia Morales,morning,29,50,209,5.0,0.134,0.8073,34,4,0,0
2024-11-22,2,Carlos Pérez,night,15,44,319,3.7,0.1103,0.6847,25,4,0,1
2024-11-22,3,Ana López,morning,8,43,272,4.18,0.1186,0.4586,35,4,0,0
2024-11-22,4,Miguel Torres,night,21,33,276,4.24,0.0605,0.7075,16,4,0,1
2024-11-22,5,Lucía Ramírez,morning,19,36,231,4.13,0.1284,0.78,27,4,0,0
2024-11-22,6,Diego Hernández,morning,23,53,248,4.47,0.1514,0.7811,36,4,0,0
2024-11-22,7,María García,morning,11,46,239,4.44,0.1319,0.7098,31,4,0,0
2024-11-22,8,José Martínez,afternoon,11,53,273,3.97,0.1257,0.6312,33,4,0,0
2024-11-22,9,Isabella Flores,morning,24,37,195,4.16,0.1073,0.8338,29,4,0,0
2024-11-22,10,Andrés Castro,morning,24,48,191,4.54,0.0733,0.7759,25,4,0,0
2024-11-22,11,Valentina Ruiz,afternoon,3,41,250,3.79,0.1001,0.565,29,4,0,0
2024-11-22,12,Eduardo Vega,morning,22,40,215,4.78,0.1224,0.7497,39,4,0,0
2024-11-22,13,Camila Ortiz,afternoon,2,43,280,4.29,0.0962,0.6918,25,4,0,0
2024-11-22,14,Roberto Díaz,afternoon,24,40,216,4.37,0.1217,0.8579,28,4,0,0
2024-11-22,15,Daniela Vargas,morning,30,43,120,4.42,0.1548,0.9123,30,4,0,0
2024-11-22,16,Fernando Reyes,morning,2,49,264,3.6,0.1037,0.5093,26,4,0,0
2024-11-22,17,Gabriela Méndez,night,21,33,264,4.24,0.1169,0.9067,23,4,0,1
2024-11-22,18,Pablo Jiménez,afternoon,33,35,143,4.97,0.1124,0.9422,27,4,0,0
2024-11-22,19,Laura Sánchez,afternoon,12,28,258,4.23,0.1257,0.683,26,4,0,0
2024-11-22,20,Ricardo Chávez,night,22,31,284,4.1,0.0773,0.8618,16,4,0,1
2024-11-25,1,Sofia Morales,morning,29,47,157,4.31,0.1902,0.8555,38,0,1,0
2024-11-25,2,Carlos Pérez,morning,15,46,257,4.55,0.221,0.6832,47,0,1,0
2024-11-25,3,Ana López,night,8,24,349,3.48,0.1884,0.6034,38,0,1,1
2024-11-25,4,Miguel Torres,night,21,29,281,4.15,0.1355,0.8018,26,0,1,1
2024-11-25,5,Lucía Ramírez,morning,19,51,226,4.65,0.2097,0.7466,50,0,1,0
2024-11-25,6,Diego Hernández,night,23,38,240,3.65,0.1215,0.7463,31,0,1,1
2024-11-25,7,María García,afternoon,11,45,220,3.9,0.2153,0.7523,48,0,1,0
2024-11-25,8,José Martínez,afternoon,11,34,273,3.92,0.2089,0.7626,42,0,1,0
2024-11-25,9,Isabella Flores,night,24,44,287,4.13,0.143,0.7516,37,0,1,1
2024-11-25,10,Andrés Castro,night,24,40,264,3.66,0.1689,0.8234,29,0,1,1
2024-11-25,11,Valentina Ruiz,morning,3,38,260,4.09,0.215,0.7414,42,0,1,0
2024-11-25,12,Eduardo Vega,afternoon,22,33,210,4.27,0.1909,0.8542,42,0,1,0
2024-11-25,13,Camila Ortiz,morning,2,39,334,3.88,0.224,0.558,47,0,1,0
2024-11-25,14,Roberto Díaz,afternoon,24,50,158,3.85,0.2195,0.95,53,0,1,0
2024-11-25,15,Daniela Vargas,night,30,35,264,4.25,0.1746,0.95,35,0,1,1
2024-11-25,16,Fernando Reyes,morning,2,30,342,4.0,0.1799,0.5217,42,0,1,0
2024-11-25,17,Gabriela Méndez,night,21,47,239,3.89,0.1509,0.7328,28,0,1,1
2024-11-25,18,Pablo Jiménez,afternoon,33,31,178,4.47,0.2067,0.8647,40,0,1,0
2024-11-25,19,Laura Sánchez,morning,12,61,258,3.82,0.1972,0.6656,39,0,1,0
2024-11-25,20,Ricardo Chávez,afternoon,22,33,217,4.03,0.1682,0.9138,35,0,1,0
2024-11-26,1,Sofia Morales,morning,29,35,184,4.13,0.0764,0.8809,16,1,0,0
2024-11-26,2,Carlos Pérez,afternoon,15,33,284,4.41,0.092,0.7678,21,1,0,0
2024-11-26,3,Ana López,morning,8,51,274,4.14,0.0243,0.7659,2,1,0,0
2024-11-26,4,Miguel Torres,night,21,20,247,3.61,0.0275,0.8139,0,1,0,1
2024-11-26,5,Lucía Ramírez,night,19,29,265,3.66,0.0405,0.8262,10,1,0,1
2024-11-26,6,Diego Hernández,morning,23,60,238,4.17,0.083,0.8272,22,1,0,0
2024-11-26,7,María García,morning,11,43,224,3.75,0.1058,0.693,19,1,0,0
2024-11-26,8,José Martínez,morning,11,52,253,4.48,0.0781,0.6975,19,1,0,0
2024-11-26,9,Isabella Flores,afternoon,24,29,194,4.41,0.0712,0.9082,18,1,0,0
2024-11-26,10,Andrés Castro,afternoon,24,36,156,4.84,0.0642,0.8058,13,1,0,0
2024-11-26,11,Valentina Ruiz,morning,3,54,297,3.51,0.0927,0.5295,24,1,0,0
2024-11-26,12,Eduardo Vega,morning,22,50,196,4.27,0.0839,0.7746,16,1,0,0
2024-11-26,13,Camila Ortiz,afternoon,2,46,201,3.94,0.0947,0.5413,14,1,0,0
2024-11-26,14,Roberto Díaz,afternoon,24,35,257,3.92,0.1089,0.8087,21,1,0,0
2024-11-26,15,Daniela Vargas,morning,30,41,133,4.48,0.1224,0.7634,24,1,0,0
2024-11-26,16,Fernando Reyes,afternoon,2,47,274,3.94,0.0766,0.5411,15,1,0,0
2024-11-26,17,Gabriela Méndez,afternoon,21,54,265,4.45,0.0643,0.7885,17,1,0,0
2024-11-26,18,Pablo Jiménez,morning,33,46,258,4.71,0.0795,0.8958,18,1,0,0
2024-11-26,19,Laura Sánchez,afternoon,12,34,281,4.12,0.0479,0.751,6,1,0,0
2024-11-26,20,Ricardo Chávez,afternoon,22,33,186,4.8,0.1199,0.7291,21,1,0,0
2024-11-27,1,Sofia Morales,morning,29,60,236,4.29,0.0441,0.9101,12,2,0,0
2024-11-27,2,Carlos Pérez,night,15,42,261,4.01,0.0428,0.7997,7,2,0,1
2024-11-27,3,Ana López,afternoon,8,37,276,3.73,0.0639,0.7328,12,2,0,0
2024-11-27,4,Miguel Torres,afternoon,21,41,184,4.12,0.0663,0.786,12,2,0,0
2024-11-27,5,Lucía Ramírez,afternoon,19,36,257,4.45,0.0774,0.7955,13,2,0,0
2024-11-27,6,Diego Hernández,morning,23,45,255,4.76,0.0914,0.8565,22,2,0,0
2024-11-27,7,María García,afternoon,11,41,255,3.98,0.0889,0.7518,25,2,0,0
2024-11-27,8,José Martínez,night,11,22,242,4.18,0.0387,0.7696,5,2,0,1
2024-11-27,9,Isabella Flores,afternoon,24,50,169,4.73,0.0093,0.8803,4,2,0,0
2024-11-27,10,Andrés Castro,morning,24,40,252,4.44,0.0727,0.7376,10,2,0,0
2024-11-27,11,Valentina Ruiz,morning,3,58,237,4.04,0.0879,0.5506,17,2,0,0
2024-11-27,12,Eduardo Vega,afternoon,22,37,241,4.49,0.0862,0.7492,19,2,0,0
2024-11-27,13,Camila Ortiz,morning,2,56,275,3.51,0.1072,0.5593,26,2,0,0
2024-11-27,14,Roberto Díaz,morning,24,50,236,4.51,0.1083,0.8654,31,2,0,0
2024-11-27,15,Daniela Vargas,afternoon,30,42,249,4.68,0.0938,0.883,22,2,0,0
2024-11-27,16,Fernando Reyes,night,2,35,294,3.14,0.0398,0.6395,11,2,0,1
2024-11-27,17,Gabriela Méndez,night,21,27,262,4.17,0.0491,0.7385,8,2,0,1
2024-11-27,18,Pablo Jiménez,morning,33,50,188,4.71,0.06,0.95,8,2,0,0
2024-11-27,19,Laura Sánchez,afternoon,12,40,305,3.74,0.0959,0.5761,20,2,0,0
2024-11-27,20,Ricardo Chávez,night,22,38,257,4.74,0.1069,0.8184,17,2,0,1
2024-11-28,1,Sofia Morales,afternoon,29,47,252,4.38,0.0869,0.9084,15,3,0,0
2024-11-28,2,Carlos Pérez,afternoon,15,34,192,4.23,0.0694,0.7291,14,3,0,0
2024-11-28,3,Ana López,morning,8,47,318,4.2,0.068,0.5991,14,3,0,0
2024-11-28,4,Miguel Torres,morning,21,41,196,4.31,0.1244,0.6311,28,3,0,0
2024-11-28,5,Lucía Ramírez,afternoon,19,52,299,3.99,0.1136,0.7173,22,3,0,0
2024-11-28,6,Diego Hernández,afternoon,23,36,231,4.7,0.0937,0.7491,18,3,0,0
2024-11-28,7,María García,morning,11,25,159,3.94,0.0825,0.7093,19,3,0,0
2024-11-28,8,José Martínez,morning,11,39,186,4.33,0.0435,0.7411,10,3,0,0
2024-11-28,9,Isabella Flores,afternoon,24,41,294,4.02,0.0982,0.7957,26,3,0,0
2024-11-28,10,Andrés Castro,night,24,26,266,3.92,0.0918,0.7495,16,3,0,1
2024-11-28,11,Valentina Ruiz,afternoon,3,39,259,3.9,0.066,0.6715,18,3,0,0
2024-11-28,12,Eduardo Vega,morning,22,45,211,4.49,0.0686,0.7739,22,3,0,0
2024-11-28,13,Camila Ortiz,night,2,27,328,3.31,0.0497,0.5965,2,3,0,1
2024-11-28,14,Roberto Díaz,afternoon,24,49,213,4.32,0.09,0.8745,13,3,0,0
2024-11-28,15,Daniela Vargas,night,30,32,240,3.94,0.0623,0.95,13,3,0,1
2024-11-28,16,Fernando Reyes,morning,2,32,286,4.11,0.0993,0.6047,15,3,0,0
2024-11-28,17,Gabriela Méndez,afternoon,21,49,202,4.45,0.0883,0.7932,21,3,0,0
2024-11-28,18,Pablo Jiménez,night,33,26,214,4.12,0.0148,0.95,1,3,0,1
2024-11-28,19,Laura Sánchez,afternoon,12,43,303,4.25,0.0821,0.6473,15,3,0,0
2024-11-28,20,Ricardo Chávez,morning,22,37,298,4.72,0.0843,0.8577,12,3,0,0
2024-11-29,1,Sofia Morales,afternoon,29,41,210,4.78,0.1184,0.9069,24,4,0,0
2024-11-29,2,Carlos Pérez,morning,15,42,311,4.64,0.1277,0.7391,30,4,0,0
2024-11-29,3,Ana López,morning,8,46,289,3.83,0.0855,0.5701,23,4,0,0
2024-11-29,4,Miguel Torres,afternoon,21,38,271,4.31,0.1162,0.8007,27,4,0,0
2024-11-29,5,Lucía Ramírez,morning,19,55,224,4.17,0.1163,0.7033,25,4,0,0
2024-11-29,6,Diego Hernández,night,23,30,221,3.79,0.0799,0.7725,21,4,0,1
2024-11-29,7,María García,morning,11,41,258,3.84,0.1369,0.7794,31,4,0,0
2024-11-29,8,José Martínez,morning,11,44,232,4.02,0.1375,0.7507,35,4,0,0
2024-11-29,9,Isabella Flores,morning,24,41,195,4.01,0.1276,0.826,30,4,0,0
2024-11-29,10,Andrés Castro,afternoon,24,22,196,3.81,0.1123,0.8522,28,4,0,0
2024-11-29,11,Valentina Ruiz,afternoon,3,32,315,3.74,0.1085,0.5427,22,4,0,0
2024-11-29,12,Eduardo Vega,afternoon,22,42,278,4.01,0.1212,0.8683,35,4,0,0
2024-11-29,13,Camila Ortiz,afternoon,2,32,304,3.82,0.1298,0.5439,30,4,0,0
2024-11-29,14,Roberto Díaz,night,24,22,287,3.35,0.1504,0.9189,33,4,0,1
2024-11-29,15,Daniela Vargas,morning,30,44,259,5.0,0.0946,0.95,24,4,0,0
2024-11-29,16,Fernando Reyes,afternoon,2,43,226,4.05,0.1249,0.5251,28,4,0,0
2024-11-29,17,Gabriela Méndez,morning,21,41,218,5.0,0.0846,0.8302,26,4,0,0
2024-11-29,18,Pablo Jiménez,morning,33,39,262,4.59,0.1402,0.95,34,4,0,0
2024-11-29,19,Laura Sánchez,afternoon,12,31,249,3.97,0.121,0.5856,33,4,0,0
2024-11-29,20,Ricardo Chávez,afternoon,22,43,200,4.07,0.1544,0.8249,32,4,0,0
2024-12-02,1,Sofia Morales,morning,29,42,188,4.67,0.2124,0.95,43,0,1,0
2024-12-02,2,Carlos Pérez,morning,15,56,261,4.15,0.1975,0.7308,44,0,1,0
2024-12-02,3,Ana López,afternoon,8,27,231,4.18,0.2051,0.6775,44,0,1,0
2024-12-02,4,Miguel Torres,night,21,36,257,3.62,0.1666,0.8322,38,0,1,1
2024-12-02,5,Lucía Ramírez,morning,19,34,226,3.94,0.2291,0.7821,40,0,1,0
2024-12-02,6,Diego Hernández,afternoon,23,47,208,4.05,0.2285,0.7751,49,0,1,0
2024-12-02,7,María García,morning,11,43,256,3.83,0.1881,0.6222,35,0,1,0
2024-12-02,8,José Martínez,night,11,46,282,3.27,0.151,0.6035,36,0,1,1
2024-12-02,9,Isabella Flores,morning,24,58,185,4.63,0.18,0.8666,42,0,1,0
2024-12-02,10,Andrés Castro,night,24,37,264,3.97,0.1608,0.8419,41,0,1,1
2024-12-02,11,Valentina Ruiz,night,3,21,260,3.07,0.1644,0.6479,37,0,1,1
2024-12-02,12,Eduardo Vega,night,22,31,232,4.1,0.143,0.7635,25,0,1,1
2024-12-02,13,Camila Ortiz,night,2,29,301,3.7,0.25,0.4882,54,0,1,1
2024-12-02,14,Roberto Díaz,night,24,42,238,3.63,0.1985,0.7946,32,0,1,1
2024-12-02,15,Daniela Vargas,night,30,35,217,3.89,0.1788,0.95,36,0,1,1
2024-12-02,16,Fernando Reyes,afternoon,2,53,291,3.87,0.173,0.7247,38,0,1,0
2024-12-02,17,Gabriela Méndez,morning,21,45,234,3.96,0.1678,0.9013,32,0,1,0
2024-12-02,18,Pablo Jiménez,afternoon,33,35,207,4.78,0.2094,0.9377,42,0,1,0
2024-12-02,19,Laura Sánchez,morning,12,52,294,4.12,0.145,0.7521,29,0,1,0
2024-12-02,20,Ricardo Chávez,afternoon,22,36,245,4.02,0.1977,0.7445,42,0,1,0
2024-12-03,1,Sofia Morales,morning,29,47,211,4.41,0.0403,0.95,12,1,0,0
2024-12-03,2,Carlos Pérez,night,15,12,274,3.58,0.0634,0.6925,9,1,0,1
2024-12-03,3,Ana López,night,8,25,341,3.94,0.0822,0.5868,11,1,0,1
2024-12-03,4,Miguel Torres,afternoon,21,35,227,4.48,0.1075,0.8563,21,1,0,0
2024-12-03,5,Lucía Ramírez,night,19,27,225,4.01,0.0251,0.7947,0,1,0,1
2024-12-03,6,Diego Hernández,morning,23,45,247,4.16,0.1343,0.7247,32,1,0,0
2024-12-03,7,María García,afternoon,11,41,270,4.1,0.0868,0.7312,17,1,0,0
2024-12-03,8,José Martínez,afternoon,11,32,293,4.36,0.1154,0.7159,19,1,0,0
2024-12-03,9,Isabella Flores,morning,24,40,224,4.45,0.0767,0.7889,19,1,0,0
2024-12-03,10,Andrés Castro,morning,24,39,206,4.54,0.0877,0.8481,22,1,0,0
2024-12-03,11,Valentina Ruiz,morning,3,50,306,3.77,0.0851,0.7106,23,1,0,0
2024-12-03,12,Eduardo Vega,afternoon,22,24,202,3.93,0.0978,0.6962,23,1,0,0
2024-12-03,13,Camila Ortiz,afternoon,2,46,306,4.35,0.0649,0.6049,25,1,0,0
2024-12-03,14,Roberto Díaz,night,24,36,318,3.99,0.0369,0.8782,4,1,0,1
2024-12-03,15,Daniela Vargas,afternoon,30,39,206,4.35,0.0964,0.9128,20,1,0,0
2024-12-03,16,Fernando Reyes,afternoon,2,34,287,3.89,0.1027,0.6691,15,1,0,0
2024-12-03,17,Gabriela Méndez,morning,21,50,217,4.29,0.0253,0.7747,4,1,0,0
2024-12-03,18,Pablo Jiménez,night,33,23,252,4.26,0.0304,0.95,2,1,0,1
2024-12-03,19,Laura Sánchez,afternoon,12,45,263,4.35,0.0963,0.7408,24,1,0,0
2024-12-03,20,Ricardo Chávez,morning,22,43,226,4.08,0.1157,0.8973,18,1,0,0
2024-12-04,1,Sofia Morales,afternoon,29,34,222,4.81,0.0792,0.8863,20,2,0,0
2024-12-04,2,Carlos Pérez,morning,15,45,229,4.25,0.1212,0.8685,21,2,0,0
2024-12-04,3,Ana López,afternoon,8,38,244,3.79,0.0761,0.6047,16,2,0,0
2024-12-04,4,Miguel Torres,night,21,22,230,3.48,0.0718,0.6562,8,2,0,1
2024-12-04,5,Lucía Ramírez,morning,19,35,198,4.0,0.0679,0.6498,19,2,0,0
2024-12-04,6,Diego Hernández,night,23,30,256,4.51,0.0324,0.8257,3,2,0,1
2024-12-04,7,María García,morning,11,52,265,3.62,0.0827,0.5593,23,2,0,0
2024-12-04,8,José Martínez,morning,11,33,298,4.19,0.0767,0.7799,17,2,0,0
2024-12-04,9,Isabella Flores,morning,24,41,234,4.17,0.0658,0.8236,11,2,0,0
2024-12-04,10,Andrés Castro,afternoon,24,45,205,4.36,0.0474,0.821,17,2,0,0
2024-12-04,11,Valentina Ruiz,afternoon,3,32,300,3.58,0.1082,0.5637,26,2,0,0
2024-12-04,12,Eduardo Vega,morning,22,54,168,4.39,0.0894,0.7271,17,2,0,0
2024-12-04,13,Camila Ortiz,morning,2,48,227,3.62,0.083,0.5057,21,2,0,0
2024-12-04,14,Roberto Díaz,night,24,28,238,3.94,0.0782,0.7701,15,2,0,1
2024-12-04,15,Daniela Vargas,morning,30,40,226,4.06,0.0797,0.8939,17,2,0,0
2024-12-04,16,Fernando Reyes,afternoon,2,29,257,3.93,0.0788,0.6704,14,2,0,0
2024-12-04,17,Gabriela Méndez,night,21,21,298,4.07,0.0658,0.8356,14,2,0,1
2024-12-04,18,Pablo Jiménez,afternoon,33,31,256,4.25,0.0626,0.95,9,2,0,0
2024-12-04,19,Laura Sánchez,afternoon,12,29,246,3.98,0.0999,0.7371,18,2,0,0
2024-12-04,20,Ricardo Chávez,morning,22,70,194,4.51,0.099,0.8466,21,2,0,0
2024-12-05,1,Sofia Morales,morning,29,26,140,4.3,0.0672,0.8044,11,3,0,0
2024-12-05,2,Carlos Pérez,night,15,26,252,4.44,0.0659,0.734,13,3,0,1
2024-12-05,3,Ana López,morning,8,40,237,3.33,0.0855,0.6384,18,3,0,0
2024-12-05,4,Miguel Torres,night,21,27,260,4.03,0.0675,0.8059,18,3,0,1
2024-12-05,5,Lucía Ramírez,night,19,30,256,3.89,0.0641,0.9465,17,3,0,1
2024-12-05,6,Diego Hernández,night,23,34,264,4.09,0.0224,0.8328,4,3,0,1
2024-12-05,7,María García,morning,11,44,235,3.86,0.1111,0.7509,26,3,0,0
2024-12-05,8,José Martínez,afternoon,11,37,240,4.19,0.0701,0.6201,19,3,0,0
2024-12-05,9,Isabella Flores,night,24,44,182,3.82,0.0725,0.7588,10,3,0,1
2024-12-05,10,Andrés Castro,afternoon,24,42,182,3.75,0.0402,0.8095,9,3,0,0
2024-12-05,11,Valentina Ruiz,afternoon,3,34,259,3.63,0.0449,0.5367,14,3,0,0
2024-12-05,12,Eduardo Vega,morning,22,55,279,4.56,0.074,0.7422,15,3,0,0
2024-12-05,13,Camila Ortiz,morning,2,46,255,3.69,0.1127,0.5937,27,3,0,0
2024-12-05,14,Roberto Díaz,morning,24,42,178,4.32,0.0665,0.777,17,3,0,0
2024-12-05,15,Daniela Vargas,morning,30,42,187,4.67,0.1057,0.8671,28,3,0,0
2024-12-05,16,Fernando Reyes,night,2,26,309,3.93,0.0822,0.4729,21,3,0,1
2024-12-05,17,Gabriela Méndez,night,21,29,302,4.46,0.0418,0.7952,6,3,0,1
2024-12-05,18,Pablo Jiménez,night,33,27,241,4.56,0.0572,0.95,4,3,0,1
2024-12-05,19,Laura Sánchez,morning,12,42,241,3.79,0.0856,0.6542,20,3,0,0
2024-12-05,20,Ricardo Chávez,afternoon,22,30,181,4.39,0.0787,0.8788,12,3,0,0
2024-12-06,1,Sofia Morales,afternoon,29,45,189,4.48,0.1027,0.797,23,4,0,0
2024-12-06,2,Carlos Pérez,afternoon,15,41,259,3.8,0.0876,0.7239,19,4,0,0
2024-12-06,3,Ana López,morning,8,48,202,3.94,0.1209,0.511,29,4,0,0
2024-12-06,4,Miguel Torres,night,21,18,242,3.73,0.0745,0.8662,21,4,0,1
2024-12-06,5,Lucía Ramírez,afternoon,19,31,309,3.59,0.1541,0.6848,39,4,0,0
2024-12-06,6,Diego Hernández,morning,23,34,193,4.7,0.0827,0.6913,23,4,0,0
2024-12-06,7,María García,night,11,40,269,3.08,0.1169,0.5936,32,4,0,1
2024-12-06,8,José Martínez,night,11,17,329,3.53,0.0997,0.7593,16,4,0,1
2024-12-06,9,Isabella Flores,morning,24,44,273,4.52,0.1372,0.7311,31,4,0,0
2024-12-06,10,Andrés Castro,morning,24,36,197,4.1,0.1077,0.7522,24,4,0,0
2024-12-06,11,Valentina Ruiz,morning,3,44,263,3.96,0.1069,0.5667,27,4,0,0
2024-12-06,12,Eduardo Vega,afternoon,22,47,223,4.48,0.1142,0.8924,29,4,0,0
2024-12-06,13,Camila Ortiz,night,2,30,304,3.27,0.0922,0.5469,22,4,0,1
2024-12-06,14,Roberto Díaz,afternoon,24,48,176,4.52,0.0907,0.7532,16,4,0,0
2024-12-06,15,Daniela Vargas,night,30,43,286,4.23,0.0549,0.9084,7,4,0,1
2024-12-06,16,Fernando Reyes,afternoon,2,28,194,4.43,0.1559,0.5492,42,4,0,0
2024-12-06,17,Gabriela Méndez,morning,21,53,218,4.17,0.122,0.7552,31,4,0,0
2024-12-06,18,Pablo Jiménez,afternoon,33,45,226,4.11,0.0982,0.95,26,4,0,0
2024-12-06,19,Laura Sánchez,morning,12,65,237,3.87,0.0975,0.6812,25,4,0,0
2024-12-06,20,Ricardo Chávez,afternoon,22,34,215,3.76,0.1752,0.8095,40,4,0,0
2024-12-09,1,Sofia Morales,morning,29,39,144,4.23,0.2026,0.8047,50,0,1,0
2024-12-09,2,Carlos Pérez,morning,15,44,236,4.54,0.2021,0.7105,41,0,1,0
2024-12-09,3,Ana López,morning,8,41,280,4.06,0.2412,0.7029,53,0,1,0
2024-12-09,4,Miguel Torres,afternoon,21,29,239,4.92,0.1897,0.8563,37,0,1,0
2024-12-09,5,Lucía Ramírez,night,19,41,253,4.61,0.1646,0.8223,33,0,1,1
2024-12-09,6,Diego Hernández,afternoon,23,33,258,4.39,0.1819,0.9435,35,0,1,0
2024-12-09,7,María García,morning,11,28,279,4.14,0.2177,0.6496,43,0,1,0
2024-12-09,8,José Martínez,morning,11,51,212,4.37,0.1644,0.6773,38,0,1,0
2024-12-09,9,Isabella Flores,afternoon,24,52,181,4.53,0.1718,0.8884,33,0,1,0
2024-12-09,10,Andrés Castro,night,24,29,245,3.83,0.1819,0.9176,44,0,1,1
2024-12-09,11,Valentina Ruiz,afternoon,3,34,296,4.06,0.1843,0.5798,45,0,1,0
2024-12-09,12,Eduardo Vega,morning,22,48,276,4.6,0.1848,0.6884,40,0,1,0
2024-12-09,13,Camila Ortiz,afternoon,2,32,282,4.08,0.1945,0.6443,33,0,1,0
2024-12-09,14,Roberto Díaz,morning,24,33,143,4.25,0.2207,0.7981,45,0,1,0
2024-12-09,15,Daniela Vargas,morning,30,43,269,4.79,0.2006,0.9102,43,0,1,0
2024-12-09,16,Fernando Reyes,morning,2,40,307,3.89,0.2008,0.5476,45,0,1,0
